"","Gene","SPM.vs.Other","SM.vs.Other","FM.vs.Other","AveExpr","F","P.Value","adj.P.Val"
"13524","GRMZM2G010146",-0.563243848125788,0.0406503130386962,0.522593535087092,5.46806055518748,4.75292345433037,0.00862643930253765,0.0138454223233424
"13525","GRMZM2G048472",-0.571145943489647,-0.0250887669232842,0.596234710412931,5.2223806798446,4.75265679063608,0.00862873996744886,0.0138480909229904
"13526","GRMZM2G167245",-0.567847922787473,0.143542309139987,0.424305613647486,5.69533463127449,4.75247967111507,0.00863026842109437,0.0138495199133723
"13527","GRMZM2G380518",-0.605445723906052,0.0311834866195255,0.574262237286526,5.1957512977046,4.75154433308769,0.00863834441563868,0.0138614551553081
"13528","GRMZM2G148281",-0.422826285406219,-0.111427741180699,0.534254026586918,6.30294389993874,4.75089548383163,0.00864395121777434,0.0138694267543621
"13529","GRMZM2G011469",-0.564623158661184,0.031491673665955,0.533131484995229,5.42996828364942,4.75076486001747,0.00864508039739913,0.0138695946049827
"13530","GRMZM2G113062",-0.515374782332287,0.00543723905145388,0.509937543280833,5.69224513111088,4.75073555111526,0.00864533377892824,0.0138695946049827
"13531","GRMZM2G049322",-0.542559161803216,-0.0328593641957888,0.575418525999005,5.36757127066395,4.75055451565928,0.00864689903254994,0.0138710805114573
"13532","GRMZM2G169645",-0.506556240755972,-0.0665041240190289,0.573060364775001,5.47292732524935,4.74985137361573,0.00865298116885833,0.0138798115024563
"13533","GRMZM2G143883",-0.510852228998144,-0.0196993053986985,0.530551534396842,7.00528394857648,4.74964958964596,0.00865472737792149,0.0138803985124855
"13534","GRMZM2G125668",-0.524494654263609,0.083101876070244,0.441392778193365,6.32453096793993,4.74958925877605,0.00865524954090416,0.0138803985124855
"13535","GRMZM2G087032",-0.619164538058199,0.115921836432878,0.503242701625322,5.30203733210203,4.74958740999903,0.00865526554254541,0.0138803985124855
"13536","GRMZM2G058374",-0.548277035986473,0.0171508904519091,0.531126145534564,5.49136182045947,4.74864175120707,0.00866345434179722,0.0138925044284168
"13537","GRMZM2G164400",-0.542006421642707,0.000900699556044326,0.541105722086663,5.47889484761379,4.74775705518132,0.00867112225680953,0.0139037733402015
"13538","GRMZM2G058078",-0.48314349454388,-0.0309527354855841,0.514096230029464,5.83351042138413,4.74734462138788,0.00867469925824268,0.0139081959876311
"13539","GRMZM2G045699",-0.619875087829286,0.26233166132552,0.357543426503766,5.46907635643579,4.74729128372743,0.00867516195874584,0.0139081959876311
"13540","GRMZM2G006277",-0.515619530659057,-0.0655648016212709,0.581184332280329,5.42475783523464,4.74693960836924,0.00867821333595062,0.013912060463083
"13541","GRMZM2G067176",-0.476509370116441,-0.0571922160145992,0.53370158613104,5.74925505381247,4.74662591648839,0.00868093604803844,0.0139144302826509
"13542","GRMZM2G084647",-0.56111973770596,0.112975225776506,0.448144511929454,5.67595325734967,4.74662158047973,0.00868097368873392,0.0139144302826509
"13543","GRMZM2G181236",-0.371836718148584,-0.341612374698894,0.713449092847479,8.37994290854594,4.74595010139287,0.00868680473851435,0.0139227485530675
"13544","GRMZM2G412888",-0.529641329827911,0.0766528140563865,0.452988515771525,5.87838136926484,4.74519807677681,0.00869333988650077,0.013931323936782
"13545","GRMZM5G881605",-0.572393697869908,0.0432921489697882,0.529101548900119,5.4095726602217,4.74518669806978,0.00869343880603116,0.013931323936782
"13546","GRMZM2G013555",-0.52974156852946,-0.00648720017349946,0.53622876870296,5.5289173520089,4.74502822250109,0.00869481661286136,0.0139325032776295
"13547","GRMZM2G416184",-0.61845951630672,0.164126227931924,0.454333288374796,5.38242116634532,4.74495379763258,0.00869546374752564,0.013932511707669
"13548","GRMZM2G109725",-0.618301459307292,0.148475448756634,0.469826010550658,5.35944446451905,4.74486328583138,0.00869625082523106,0.013932744346949
"13549","GRMZM2G047042",-0.577081839729765,0.0185008175014261,0.558581022228338,5.31322446513664,4.74467808868801,0.00869786149518309,0.0139333142855904
"13550","GRMZM5G803565",-0.569512607042829,0.130031875136932,0.439480731905897,6.93980729819111,4.74467476788147,0.00869789037914631,0.0139333142855904
"13551","GRMZM2G570528",-0.589962700965721,0.0456784259598559,0.544284275005865,5.30815044492164,4.74416946779129,0.00870228653453458,0.0139393278369572
"13552","GRMZM2G090328",-0.589422544821784,0.0575414997524759,0.531881045069308,5.34226078946759,4.74370692493175,0.00870631264608564,0.0139447478081416
"13553","GRMZM2G091511",-0.473443688621851,-0.0384640852926426,0.511907773914493,5.92457031200798,4.74351649994189,0.00870797070344577,0.013946374388622
"13554","GRMZM2G354053",-0.551285234033168,0.0868113054471973,0.46447392858597,5.67826384075263,4.74296741998151,0.00871275338857271,0.0139530046519374
"13555","GRMZM2G152555",-0.476662823381417,-0.135313847014984,0.611976670396401,5.39742658279276,4.74201197981158,0.00872108188120546,0.0139653119375467
"13556","GRMZM2G089351",-0.504235028845804,-0.0795931448299543,0.583828173675757,5.43732123133083,4.74101743800852,0.00872975967620393,0.0139781767137565
"13557","GRMZM2G027437",-0.580373378674016,0.0157613002902481,0.564612078383767,5.28800403238265,4.74079359718689,0.00873171397149983,0.0139797056530698
"13558","GRMZM2G125669",-0.586799889666015,0.146205414501266,0.440594475164748,5.55968404345044,4.74076053827228,0.00873200263725793,0.0139797056530698
"13559","GRMZM2G470422",-0.525407755525057,-0.0480868729060315,0.573494628431089,5.42425161193899,4.74064020438867,0.00873305345627026,0.0139803568347077
"13560","GRMZM2G077863",-0.587662608697792,0.0541584990885005,0.533504109609291,5.34233630394314,4.74044486039025,0.00873475957248518,0.0139820568790828
"13561","GRMZM2G029055",-0.607094836055555,0.105348035140299,0.501746800915256,5.34493062589739,4.74022164850088,0.00873670949228708,0.0139841469094892
"13562","GRMZM2G084463",-0.425898634938653,-0.10679937965288,0.532698014591533,6.3395927890003,4.73974335621728,0.00874088919250075,0.0139898053983499
"13563","GRMZM2G120517",-0.482852743880276,-0.0446642238549146,0.52751696773519,5.74948752895468,4.73950825634485,0.00874294441601674,0.0139920630755776
"13564","GRMZM5G898740",-0.55289509030543,0.100623959237107,0.452271131068323,5.71115606346371,4.73894485022252,0.00874787163230956,0.0139989163706068
"13565","GRMZM2G152319",-0.564106932346169,0.0288699144109335,0.535237017935235,5.42063900750439,4.7381762432193,0.00875459789230355,0.0140086473903679
"13566","GRMZM2G031837",-0.591921953748015,0.0342823646720589,0.557639589075956,5.26807144156494,4.73654781438244,0.0087688657459057,0.0140304437476507
"13567","GRMZM5G840612",-0.495154952325723,-0.0427837195799539,0.537938671905676,5.64142411689782,4.73588387271355,0.00877468969443042,0.0140379048370644
"13568","GRMZM2G356178",-0.611036363996476,0.130959214636255,0.480077149360221,5.36873262896466,4.73586876062369,0.00877482229933154,0.0140379048370644
"13569","GRMZM2G342509",-0.581094913280553,-0.0288847100625986,0.609979623343151,5.14969633654258,4.73486504379541,0.00878363415770396,0.0140509663959851
"13570","GRMZM2G436730",-0.605358721775465,0.146685620907292,0.458673100868173,5.43153404640708,4.73469795664199,0.00878510191275018,0.0140522787117285
"13571","GRMZM5G872216",-0.535629730687576,0.0422625422426388,0.493367188444938,5.65178045855448,4.73378338741602,0.00879314017181847,0.0140640999609087
"13572","GRMZM2G159498",-0.605247044310516,0.181113949965376,0.42413309434514,5.48779997556628,4.7335975130107,0.00879477474342659,0.0140651242316821
"13573","GRMZM2G132712",-0.503436095885973,0.019502846156489,0.483933249729484,5.91108341927692,4.7335477027156,0.00879521282466228,0.0140651242316821
"13574","GRMZM2G113911",-0.49768008556659,-0.040468179516274,0.538148265082865,5.63256552953653,4.73348952613889,0.00879572451491995,0.0140651242316821
"13575","GRMZM2G076006",-0.566029700248412,0.0845893009088208,0.481440399339592,5.55436281567602,4.73252242210585,0.00880423501017565,0.0140776961422374
"13576","GRMZM2G168087",-0.286301868789539,-0.277265575899392,0.563567444688931,6.20476242545187,4.73225267518397,0.00880661024581101,0.0140804568352662
"13577","GRMZM2G339151",-0.55230456234014,-0.0241049206632682,0.576409483003408,5.32902923688542,4.73206747717304,0.00880824136354678,0.0140820274756681
"13578","GRMZM2G317835",-0.566237332417769,0.0293342302300026,0.536903102187767,5.40474867165099,4.73062742208465,0.00882093485381111,0.0141012823638845
"13579","GRMZM2G045668",-0.564329131560083,0.0719179250159083,0.492411206544174,5.52973718823329,4.73045073590337,0.00882249352879991,0.0141027354397327
"13580","GRMZM2G069816",-0.484494486782597,-0.046261875703915,0.530756362486513,5.72022156915729,4.73021145262709,0.00882460485654908,0.0141050716506815
"13581","GRMZM2G136830",-0.561602805084002,0.13013985381477,0.431462951269232,5.71349971230877,4.73012474214477,0.00882537007546824,0.0141052560826238
"13582","GRMZM2G306028",-0.550030321769468,-0.00810016525664237,0.558130487026111,5.39343781907208,4.72953096891384,0.00883061190004567,0.0141120639072036
"13583","GRMZM2G363801",-0.552710608578514,0.00888957551395197,0.543821033064562,5.43205475269689,4.72949496033974,0.00883092988351359,0.0141120639072036
"13584","GRMZM2G105598",-0.553022142904282,0.0243931160938833,0.528629026810399,5.47964508685284,4.72912787292103,0.00883417220184009,0.0141162059638649
"13585","GRMZM2G119273",-0.609369705132456,0.0924009727143482,0.516968732418107,5.30066970373142,4.72902633006014,0.00883506929450495,0.0141166002286731
"13586","GRMZM2G129071",-0.574208571924266,0.023986226719575,0.55022234520469,5.33929667052575,4.72807456752886,0.00884348218532278,0.0141270525143255
"13587","GRMZM2G157379",-0.535292325565311,0.113150664203465,0.422141661361846,6.02415449122332,4.72806011370441,0.00884361000838563,0.0141270525143255
"13588","GRMZM2G015571",-0.502269653914993,-0.0440102014899462,0.54627985540494,5.57929101976009,4.727998566197,0.00884415432728871,0.0141270525143255
"13589","GRMZM2G010657",-0.537902982867044,0.0255186821919131,0.512384300675131,5.57204843762609,4.72799177984297,0.00884421434705471,0.0141270525143255
"13590","GRMZM2G466543",-0.453714410186596,-0.104714131783145,0.558428541969741,6.92301594915777,4.72770966435174,0.00884670978891466,0.0141299987253997
"13591","GRMZM5G887286",-0.460117346876349,-0.13133139261071,0.59144873948706,5.50087062940671,4.7275075168323,0.00884849831012017,0.0141318154896232
"13592","GRMZM2G078052",-0.558441646786251,-0.0189679872577186,0.577409634043969,5.30638554388058,4.72684792178687,0.00885433666102694,0.0141400994382174
"13593","GRMZM2G086669",-0.541328184868938,0.140704641556776,0.400623543312162,6.09964841905021,4.72672666626938,0.00885541036329571,0.0141401326856415
"13594","GRMZM5G875655",-0.53863058518967,-0.0155306580486032,0.554161243238273,5.44651182084982,4.72663324361376,0.00885623769789376,0.0141401326856415
"13595","GRMZM5G856966",-0.497903156267152,-0.0403083976234142,0.538211553890566,5.62312979898547,4.72662487678839,0.00885631179679794,0.0141401326856415
"13596","GRMZM2G111411",-0.451453273481152,-0.0769170832422228,0.528370356723375,6.56989697908242,4.72601540328461,0.00886171112938724,0.0141471088087614
"13597","GRMZM2G447455",-0.558447642342305,-0.00228221748872803,0.560729859831033,5.35709751766768,4.72598454008941,0.00886198463432822,0.0141471088087614
"13598","GRMZM2G078090",-0.512884166752442,-0.0898007274738193,0.602684894226261,5.34107569480354,4.72534208445353,0.00886767989558208,0.0141551595685766
"13599","GRMZM2G155512",-0.565035796162405,0.0780833384243196,0.486952457738086,5.54122599145049,4.72502952066639,0.00887045204440751,0.0141585434278925
"13600","GRMZM2G109560",-0.514116069715259,-0.00203543700882536,0.516151506724085,5.66044992400056,4.72491494947412,0.00887146840089572,0.0141591244933708
"13601","GRMZM2G070192",-0.576813594378111,-0.0303184502817984,0.607132044659909,5.16486767724678,4.72445716107766,0.00887553058592883,0.014163261493417
"13602","GRMZM2G012601",-0.564302077678313,0.0420791280187793,0.522222949659534,5.45359222721284,4.72444998719174,0.00887559425820112,0.014163261493417
"13603","GRMZM2G143235",-0.603301863680944,0.0375283051236894,0.565773558557254,5.21433732604369,4.72440224915531,0.00887601797175674,0.014163261493417
"13604","GRMZM2G100652",-0.542349258155356,0.0361712778673624,0.506177980287994,5.57782200743331,4.7238502413019,0.00888091895595055,0.0141700401983139
"13605","GRMZM2G441444",-0.541554933101152,-0.0756018913787706,0.617156824479922,5.21470676437773,4.72375350346225,0.00888177811842056,0.014170369411131
"13606","GRMZM2G056166",-0.482478870519492,-0.00738415970526596,0.489863030224758,6.26264205541003,4.72324891863567,0.00888626085975871,0.0141764793636574
"13607","GRMZM2G008558",-0.491517994544326,-0.044130728441004,0.53564872298533,5.65577921281171,4.72260644771771,0.00889197185830925,0.0141845477442831
"13608","GRMZM2G302701",-0.533227055027097,-0.0854147025949352,0.618641757622032,5.2274498451139,4.72212826020065,0.00889622490504982,0.0141902893730902
"13609","GRMZM2G005374",-0.532852325792057,-0.0740458199124951,0.606898145704552,5.27125448678237,4.72155324725617,0.00890134182053257,0.0141974080062077
"13610","GRMZM5G823750",-0.51834751530971,0.049280007009215,0.469067508300495,5.86899686893798,4.7213131787266,0.00890347900910029,0.0141997733557333
"13611","GRMZM2G101769",-0.288905876198474,-0.310999477525797,0.59990535372427,7.05319536445267,4.72095683897973,0.0089066522378968,0.0142037905720217
"13612","GRMZM2G001530",-0.540402218733599,0.0148009902734731,0.525601228460126,5.52547659277771,4.72020876717706,0.0089133175460459,0.0142127526306715
"13613","GRMZM2G152984",-0.606465095373348,0.157473692346345,0.448991403027003,5.43722141927333,4.72017914631181,0.00891358157013409,0.0142127526306715
"13614","GRMZM5G896731",-0.567698111802891,0.0235175156445071,0.544180596158383,5.37395387840183,4.71985454448492,0.00891647540464246,0.0142163225454069
"13615","GRMZM2G059669",-0.571932926971076,0.0405000067303618,0.531432920240715,5.39610132596393,4.71976057924476,0.00891731328276034,0.014216614184032
"13616","GRMZM2G027875",-0.451014695974374,-0.0654202597834121,0.516434955757786,6.34037884616156,4.71922600128023,0.00892208155633755,0.0142231714352132
"13617","GRMZM2G115047",-0.524079513369469,0.0642102710839856,0.459869242285484,6.58819846785654,4.71842397884301,0.00892924013621956,0.0142335379596667
"13618","GRMZM2G042683",-0.566316647124765,0.0773393827551598,0.488977264369605,5.52902961508684,4.7174412009282,0.00893801990979865,0.0142464870143993
"13619","GRMZM2G109062",-0.403420628608079,-0.181262688416903,0.584683317024982,5.6530873919233,4.71600931377452,0.00895082731287648,0.0142658534145897
"13620","GRMZM2G040692",-0.566004535115562,-0.00579298736656675,0.571797522482129,5.29714683735843,4.71564882737054,0.0089540545460791,0.0142699491906896
"13621","GRMZM2G441903",0.0199362558750842,-0.596084226460973,0.576147970585889,8.09773415269141,4.71529844002131,0.00895719248323096,0.0142739020660019
"13622","GRMZM2G700683",-0.515017342252314,-0.0622163252901986,0.577233667542512,5.42671679163997,4.71478523115156,0.0089617905736509,0.014280181044756
"13623","GRMZM2G043346",-0.586477197071273,0.0538921287594136,0.53258506831186,5.33942059994207,4.71436376899986,0.00896556842524395,0.0142851521866215
"13624","GRMZM2G133937",-0.574463196604104,0.126307214501889,0.448155982102215,5.59055795194217,4.71410695918549,0.00896787116687767,0.0142877724272054
"13625","GRMZM2G145061",-0.532339506579789,-0.0374661390622171,0.569805645642006,5.40467856837985,4.71380461352589,0.00897058297373163,0.0142910439653445
"13626","GRMZM2G388987",-0.542362825406374,0.00777057703936856,0.534592248367006,5.49074514402831,4.71225672031187,0.00898447923042861,0.0143121316729549
"13627","GRMZM2G062289",-0.496305166689624,0.0142770669119257,0.482028099777699,6.45058919182711,4.71212054280278,0.00898570279773999,0.0143122815695974
"13628","GRMZM2G392956",-0.546392534544331,0.0117409764399499,0.534651558104382,5.47427780027629,4.71209947952209,0.00898589206811355,0.0143122815695974
"13629","GRMZM2G018027",-0.305737176986357,0.757662268852853,-0.451925091866496,8.90516941001722,4.71176925293469,0.00898885993859381,0.0143159581647309
"13630","GRMZM2G022266",-0.589587906402329,0.0185481606929261,0.571039745709403,5.23247140732872,4.71147194216165,0.0089915328208096,0.0143184866901723
"13631","GRMZM2G381402",-0.584853844771753,0.0441878963992619,0.54066594837249,5.32219906639412,4.71144591052967,0.00899176688812948,0.0143184866901723
"13632","GRMZM2G163888",-0.356977977732799,-0.196833250484358,0.553811228217157,6.22970328342882,4.71132088289568,0.00899289117775103,0.0143192265187987
"13633","GRMZM2G029082",-0.289036929687987,-0.275456441638823,0.56449337132681,6.10761088024303,4.71106912319128,0.00899515551039758,0.0143217813767102
"13634","GRMZM2G036034",-0.483188205860973,-0.02955624409601,0.512744449956983,5.82864297840353,4.71087330156003,0.0089969171288988,0.0143235355141468
"13635","GRMZM2G133716",-0.532115602396826,-0.0865413769998082,0.618656979396634,5.22582076637922,4.71022669602829,0.00900273646648814,0.0143317490092843
"13636","GRMZM2G114893",-0.523872657979598,-0.100501756966481,0.624374414946079,5.22190351085495,4.70949536092097,0.00900932289187655,0.0143411823622083
"13637","GRMZM2G095400",-0.570024320671086,0.0241016089271451,0.545922711743942,5.35765345904686,4.70888996753796,0.00901477872763754,0.0143488147731979
"13638","GRMZM2G161587",-0.577671478629095,0.0560269698856795,0.521644508743416,5.39657673370004,4.70821297166444,0.00902088376194514,0.0143572479271952
"13639","GRMZM2G006791",-0.566950999618189,-0.00523770568276438,0.572188705300953,5.29108584038885,4.70815576633208,0.00902139981935941,0.0143572479271952
"13640","GRMZM2G142063",-0.541468807110399,-0.033537157498881,0.57500596460928,5.35651546870116,4.70778917040115,0.00902470763410314,0.0143614592306336
"13641","GRMZM2G045779",-0.531237977871515,0.0129229268822915,0.518315050989223,5.57277457874058,4.70765498727669,0.00902591867881986,0.0143623334684014
"13642","GRMZM2G101053",-0.508916672711527,0.00421411630963764,0.504702556401889,5.72383864869006,4.70737562711365,0.00902844051316718,0.0143652931959249
"13643","GRMZM2G403218",-0.424163268326631,-0.185976029835348,0.610139298161979,5.48374037632035,4.70722390203962,0.00902981045789728,0.0143664198342827
"13644","GRMZM2G076841",-0.563217639712239,0.0685184002156953,0.494699239496544,5.52331992030421,4.70710771369732,0.00903085967755806,0.0143670360716121
"13645","GRMZM2G044038",-0.562697122954187,0.104985196330503,0.457711926623685,5.61966046945039,4.70668867684322,0.00903464473357078,0.0143720042936524
"13646","GRMZM5G893976",-0.515067968199189,0.00937385536880653,0.505694112830382,5.68615730414303,4.70633134799658,0.00903787364961127,0.0143760871638914
"13647","GRMZM2G100116",-0.6170999322688,0.210357512288644,0.406742419980155,5.43297902102372,4.70583238827491,0.00904238430975722,0.014382075423658
"13648","GRMZM5G868730",0.315882183462127,0.2799687977027,-0.595850981164827,6.54767621997687,4.70576833928067,0.0090429634839254,0.014382075423658
"13649","GRMZM2G006943",-0.568852740927543,0.0130620699353781,0.555790670992165,5.33044430394699,4.70450990549708,0.0090543506181518,0.0143991306702032
"13650","GRMZM2G330453",-0.604112205117162,0.0620842643057591,0.542027940811403,5.2573039228799,4.70375055325906,0.00906122867065929,0.0144090131520389
"13651","GRMZM2G439589",-0.566102442641815,0.0018451927283949,0.564257249913419,5.31552202396428,4.70316154577716,0.00906656737425531,0.014416446518613
"13652","GRMZM2G155943",-0.557252612866572,0.0676772064753308,0.489575406391241,5.55953213610858,4.70267159300916,0.00907101065244593,0.0144224551144148
"13653","GRMZM2G058498",-0.457916721388586,-0.0617494108354695,0.519666132224055,5.93217578749202,4.70254276255838,0.00907217935011766,0.0144232567914491
"13654","GRMZM2G080079",-0.546095543773259,-0.0826944406621326,0.628789984435391,5.15423666640844,4.70132608170675,0.00908322401456885,0.0144394380240853
"13655","GRMZM5G849959",-0.57864847564332,0.0783437559273565,0.500304719715963,5.44590575194825,4.70127502937257,0.00908368774619389,0.0144394380240853
"13656","GRMZM2G149843",-0.484537328866396,-0.00272887219783735,0.487266201064234,6.10163811698753,4.70063872358912,0.00908946958855666,0.0144475708032521
"13657","GRMZM2G162949",-0.57834889403191,0.179125568525814,0.399223325506096,5.66450197942286,4.70024803289697,0.00909302145351662,0.0144521581364891
"13658","GRMZM2G179155",-0.491098787006814,0.0114848243243788,0.479613962682436,6.30751961543111,4.69959013172308,0.00909900573132092,0.0144606105142812
"13659","GRMZM2G044495",-0.517361769718616,-0.00503430290662976,0.522396072625246,5.60809973697227,4.69869767097465,0.00910712986148023,0.0144724621695065
"13660","GRMZM2G073049",-0.578776444982089,0.0540475927525463,0.524728852229543,5.38085383271631,4.69860073107013,0.00910801274857227,0.0144728056164356
"13661","GRMZM2G429128",-0.498897740183349,-0.0484418860423363,0.547339626225685,5.57496691344672,4.69849868786874,0.00910894220677311,0.0144732230100444
"13662","GRMZM2G104254",-0.554116989677714,0.00580244504492144,0.548314544632793,5.40050095379809,4.69823398380371,0.00911135369995528,0.0144759949795952
"13663","GRMZM2G153792",-0.554180382986963,0.0251708651215088,0.529009517865453,5.4583846451116,4.69804578897982,0.00911306857092014,0.0144776598404737
"13664","GRMZM2G108032",-0.25829578726256,-0.331673131846223,0.589968919108783,6.96673723498012,4.69709326789228,0.00912175309634633,0.014490396129193
"13665","GRMZM2G423476",-0.488683598817835,-0.0427637792962314,0.531447378114066,5.68344149517746,4.69611397725324,0.00913069031912026,0.0145027410925825
"13666","GRMZM2G108133",-0.301883499594293,-0.259853582107851,0.561737081702145,6.39547433145802,4.69609533021906,0.00913086058100215,0.0145027410925825
"13667","GRMZM2G431344",-0.53758465892052,-0.0569617880346951,0.594546446955214,5.29760585638067,4.69563998442187,0.00913501922673145,0.0145082847249164
"13668","GRMZM2G049609",-0.621821254012757,0.160847249845419,0.460974004167339,5.34098925646688,4.69413417885851,0.00914878515130629,0.014529084759603
"13669","GRMZM2G029824",-0.623693412460871,0.19174589921017,0.431947513250701,5.3707164513707,4.69192427903341,0.00916902540624278,0.014560162811318
"13670","GRMZM2G075104",-0.566319689376944,0.0111395408821897,0.555180148494754,5.33600183307661,4.69149480205709,0.00917296413728666,0.0145653518334999
"13671","GRMZM2G011631",-0.472737454951885,-0.0474260922411469,0.520163547193032,5.82135456946937,4.69085273376818,0.00917885569786424,0.0145736406830401
"13672","GRMZM5G835810",-0.503094794770776,-0.0665214334593633,0.56961622823014,5.47470640611071,4.69053484865873,0.0091817739832275,0.0145766634757237
"13673","GRMZM2G158562",-0.561084216921818,0.112369818669805,0.448714398252013,5.64279294770555,4.69049905582991,0.00918210263077351,0.0145766634757237
"13674","GRMZM2G455476",-0.543212936795704,-0.0578459381217034,0.601058874917407,5.25575834676766,4.69030933241529,0.00918384485590321,0.0145780415503462
"13675","GRMZM2G447976",-0.523980923771581,0.0184832027136901,0.505497721057891,5.64225530889974,4.690258257533,0.00918431393167713,0.0145780415503462
"13676","AC233910.1-FG008",-0.460297524505252,-0.0966045893192446,0.556902113824497,5.64607553645091,4.68987685506514,0.00918781751977242,0.0145821859321841
"13677","GRMZM2G440866",-0.561905487832009,-0.0514449567801636,0.613350444612172,5.16908593674451,4.68982776700233,0.0091882685430057,0.0145821859321841
"13678","GRMZM5G807767",-0.566238940116865,0.0188353959486602,0.547403544168205,5.35740625589486,4.6894411511334,0.00919182156021457,0.0145867582092424
"13679","GRMZM2G159720",-0.512144340629527,0.00806263006905139,0.504081710560476,5.70268884119137,4.68923457814867,0.0091937205383614,0.0145887051689212
"13680","GRMZM2G024858",-0.616078184456181,0.252878244423975,0.363199940032206,5.46530920732833,4.68811594832795,0.00920401066266595,0.0146039660412154
"13681","GRMZM2G106974",-0.463461066986254,-0.0977317331877252,0.561192800173978,5.61775948376582,4.68781811607676,0.00920675232213858,0.0146072484397588
"13682","AC155624.2-FG006",-0.551136117339399,0.0516546291090894,0.49948148823031,5.54833340035236,4.68773818992735,0.00920748821180831,0.0146073482769705
"13683","GRMZM2G174673",-0.573174770715787,0.280677255758419,0.292497514957368,5.80831779351399,4.68695590623199,0.00921469389778952,0.014617711448178
"13684","GRMZM2G073668",-0.539584247551117,0.0923989253244359,0.447185322226681,5.78277676773081,4.68629726933757,0.00922076503427913,0.0146262734459268
"13685","GRMZM2G160364",-0.549792315941438,-0.00409558688506007,0.553887902826498,5.3918464306384,4.6854237884695,0.00922882271472809,0.0146379850819063
"13686","GRMZM2G167174",-0.530388473413788,-0.033847336379127,0.564235809792915,5.41879844061279,4.68529136726645,0.00923004488745372,0.0146388538891619
"13687","GRMZM2G079613",-0.546345648692131,-0.0240543046164166,0.570399953308547,5.34876146353977,4.68494191130411,0.00923327094532204,0.0146429004996829
"13688","GRMZM2G127168",-0.451021929493081,-0.0703099815607664,0.521331911053847,5.94852596557742,4.68447346567577,0.0092375972439704,0.0146486912461734
"13689","AC204502.4-FG006",-0.555433763021004,-0.0593457384656828,0.614779501486688,5.1785074450413,4.68415159525455,0.00924057103184786,0.0146523365342457
"13690","GRMZM2G062761",-0.543913489420449,-0.00578689238633734,0.549700381806786,5.42571336788273,4.6837060193914,0.00924468932469921,0.0146573154544894
"13691","GRMZM2G107499",-0.511865254453463,0.0185434009939627,0.4933218534595,5.75008672619473,4.68366575709489,0.00924506154461506,0.0146573154544894
"13692","GRMZM2G124096",-0.569490382738315,0.0953425645546888,0.474147818183626,5.53797596552447,4.68321601920454,0.00924922033420285,0.0146622699332851
"13693","GRMZM2G056357",-0.557077134560797,0.0507512097294471,0.50632592483135,5.50513990970706,4.68318172262392,0.0092495375562735,0.0146622699332851
"13694","GRMZM2G026962",-0.569458346390308,0.0356336116858187,0.533824734704488,5.38310895005751,4.68236133662601,0.009257128860846,0.0146732320033243
"13695","GRMZM2G018951",-0.590639136591421,0.0761954244963423,0.514443712095079,5.35651912182129,4.68205650952341,0.00925995111474295,0.014676347338518
"13696","GRMZM2G375675",-0.570640944505087,0.0464376219771392,0.524203322527947,5.40678845551764,4.68200300628281,0.00926044656538942,0.014676347338518
"13697","GRMZM2G031447",-0.183547027430269,-0.495750619424959,0.679297646855227,8.37140252130809,4.68179984861871,0.00926232808719848,0.01467825753528
"13698","GRMZM2G459663",0.425834052027254,-0.561811707907725,0.135977655880472,6.73977463445563,4.68110084265783,0.00926880477310031,0.0146874490002128
"13699","GRMZM2G116427",-0.541704851180637,0.08616433544038,0.455540515740258,5.73209104677488,4.68052389020199,0.00927415397574631,0.0146941579300069
"13700","GRMZM2G312910",-0.623908900698675,0.285135210018447,0.338773690680228,5.42263046181727,4.68049817110676,0.00927439250166291,0.0146941579300069
"13701","GRMZM2G049536",-0.576194285112833,0.116631930028843,0.45956235508399,5.53971255562177,4.68000883544327,0.0092789319032261,0.0147002770521441
"13702","GRMZM2G126812",-0.593678861333748,0.0679213732204911,0.525757488113257,5.31870863500759,4.67981141344547,0.0092807639493371,0.0147021064285733
"13703","GRMZM2G065154",-0.557920911577182,0.00670895489992018,0.551211956677262,5.37102307612732,4.67936430895879,0.00928491434830047,0.0147076078847121
"13704","GRMZM5G835677",-0.535571114721161,0.0303901771954953,0.505180937525666,5.58897988634013,4.67800323235035,0.0092975604322236,0.0147259377628553
"13705","GRMZM2G089147",-0.571074519275985,0.0205929659644237,0.550481553311562,5.32991351830693,4.67797285665782,0.00929784285634992,0.0147259377628553
"13706","GRMZM2G037725",-0.481334590597172,-0.00615365184757399,0.487488242444746,6.104581990605,4.67763042876502,0.00930102724226696,0.0147299064147561
"13707","GRMZM2G180519",-0.576442108525434,0.0165049446591077,0.559937163866326,5.2886649301473,4.67728453993891,0.00930424492010876,0.0147325794273331
"13708","GRMZM2G125266",-0.552812005036334,0.121669839406509,0.431142165629826,5.73931227282553,4.67722149945097,0.00930483148273684,0.0147325794273331
"13709","GRMZM2G082007",-0.594287068587096,0.193892879674281,0.400394188912814,5.55787285899164,4.67717087885753,0.00930530251075014,0.0147325794273331
"13710","GRMZM2G148534",-0.538037297517565,-0.0961761340745899,0.634213431592155,5.1442674808887,4.67715717641594,0.00930543001698779,0.0147325794273331
"13711","GRMZM2G105025",-0.574737710165162,0.124783651154645,0.449954059010518,5.56471516271455,4.67702925600607,0.00930662044754818,0.0147333894999986
